Country	date	total_cases	new_cases	new_cases_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	ID
Philippines	2020-05-10	10610.0	147.0	240.28599999999997	96.823	1.341	2.193	Q928
Philippines	2020-05-11	10794.0	184.0	224.429	98.50200000000001	1.679	2.048	Q928
Philippines	2020-05-12	11086.0	292.0	228.71400000000003	101.167	2.665	2.0869999999999997	Q928
Philippines	2020-05-13	11350.0	264.0	238.0	103.57600000000001	2.4090000000000003	2.1719999999999997	Q928
Philippines	2020-05-14	11618.0	268.0	230.571	106.022	2.4459999999999997	2.104	Q928
Philippines	2020-05-15	11876.0	258.0	219.0	108.376	2.354	1.999	Q928
Philippines	2020-05-16	12091.0	215.0	232.571	110.338	1.962	2.122	Q928
Philippines	2020-05-17	12305.0	214.0	242.143	112.291	1.953	2.21	Q928
Philippines	2020-05-18	12513.0	208.0	245.571	114.189	1.8980000000000001	2.241	Q928
Philippines	2020-05-19	12718.0	205.0	233.143	116.06	1.871	2.128	Q928
Philippines	2020-05-20	12942.0	224.0	227.429	118.104	2.044	2.075	Q928
Philippines	2020-05-21	13221.0	279.0	229.0	120.65	2.546	2.09	Q928
Philippines	2020-05-22	13434.0	213.0	222.571	122.594	1.944	2.031	Q928
Philippines	2020-05-23	13597.0	163.0	215.143	124.08200000000001	1.4869999999999999	1.963	Q928
Philippines	2020-05-24	13777.0	180.0	210.28599999999997	125.72399999999999	1.643	1.919	Q928
Philippines	2020-05-25	14035.0	258.0	217.429	128.079	2.354	1.984	Q928
Philippines	2020-05-26	14319.0	284.0	228.71400000000003	130.67	2.592	2.0869999999999997	Q928
Philippines	2020-05-27	14669.0	350.0	246.71400000000003	133.864	3.194	2.251	Q928
Philippines	2020-05-28	15049.0	380.0	261.143	137.332	3.468	2.383	Q928
Philippines	2020-05-29	15588.0	539.0	307.714	142.251	4.919	2.8080000000000003	Q928
Philippines	2020-05-30	16634.0	1046.0	433.85699999999997	151.796	9.545	3.9589999999999996	Q928
Philippines	2020-05-31	17224.0	590.0	492.42900000000003	157.18	5.3839999999999995	4.494	Q928
Philippines	2020-06-01	18086.0	862.0	578.714	165.047	7.8660000000000005	5.281000000000001	Q928
Philippines	2020-06-02	18638.0	552.0	617.0	170.084	5.037	5.631	Q928
Philippines	2020-06-03	18997.0	359.0	618.286	173.36	3.2760000000000002	5.642	Q928
Philippines	2020-06-04	19748.0	751.0	671.2860000000001	180.21400000000003	6.853	6.126	Q928
Philippines	2020-06-05	20382.0	634.0	684.857	185.99900000000002	5.7860000000000005	6.25	Q928
Philippines	2020-06-06	20626.0	244.0	570.286	188.226	2.227	5.204	Q928
Philippines	2020-06-07	21340.0	714.0	588.0	194.74200000000002	6.516	5.3660000000000005	Q928
Philippines	2020-06-08	21895.0	555.0	544.143	199.80599999999998	5.065	4.966	Q928
Philippines	2020-06-09	22474.0	579.0	548.0	205.09	5.284	5.001	Q928
Philippines	2020-06-10	22992.0	518.0	570.714	209.817	4.727	5.207999999999999	Q928
Philippines	2020-06-11	23732.0	740.0	569.143	216.57	6.752999999999999	5.194	Q928
Philippines	2020-06-12	24175.0	443.0	541.857	220.613	4.043	4.945	Q928
Philippines	2020-06-13	24787.0	612.0	594.429	226.19799999999998	5.585	5.425	Q928
Philippines	2020-06-14	25392.0	605.0	578.857	231.71900000000002	5.521	5.282	Q928
Philippines	2020-06-15	25930.0	538.0	576.429	236.628	4.91	5.26	Q928
Philippines	2020-06-16	26420.0	490.0	563.714	241.1	4.4719999999999995	5.144	Q928
Philippines	2020-06-17	26781.0	361.0	541.286	244.394	3.2939999999999996	4.94	Q928
Philippines	2020-06-18	27238.0	457.0	500.85699999999997	248.565	4.17	4.571000000000001	Q928
Philippines	2020-06-19	27799.0	561.0	517.714	253.68400000000003	5.119	4.724	Q928
Philippines	2020-06-20	28459.0	660.0	524.571	259.707	6.023	4.787	Q928
Philippines	2020-06-21	29400.0	941.0	572.571	268.29400000000004	8.587	5.225	Q928
Philippines	2020-06-22	30052.0	652.0	588.857	274.244	5.95	5.374	Q928
Philippines	2020-06-23	30682.0	630.0	608.857	279.994	5.749	5.556	Q928
Philippines	2020-06-24	31825.0	1143.0	720.571	290.42400000000004	10.431	6.5760000000000005	Q928
Philippines	2020-06-25	32295.0	470.0	722.429	294.71299999999997	4.289	6.593	Q928
Philippines	2020-06-26	33069.0	774.0	752.857	301.777	7.063	6.87	Q928
Philippines	2020-06-27	34073.0	1004.0	802.0	310.939	9.162	7.319	Q928
Philippines	2020-06-28	34803.0	730.0	771.857	317.6	6.662000000000001	7.044	Q928
Philippines	2020-06-29	35455.0	652.0	771.857	323.55	5.95	7.044	Q928
Philippines	2020-06-30	36438.0	983.0	822.2860000000001	332.52099999999996	8.971	7.504	Q928
Philippines	2020-07-01	37514.0	1076.0	812.7139999999999	342.34	9.818999999999999	7.417000000000001	Q928
Philippines	2020-07-02	38511.0	997.0	888.0	351.43800000000005	9.097999999999999	8.104	Q928
Philippines	2020-07-03	38805.0	294.0	819.429	354.121	2.6830000000000003	7.478	Q928
Philippines	2020-07-04	40336.0	1531.0	894.7139999999999	368.093	13.970999999999998	8.165	Q928
Philippines	2020-07-05	41830.0	1494.0	1003.857	381.726	13.634	9.161	Q928
Philippines	2020-07-06	41830.0	0.0	910.7139999999999	381.726	0.0	8.311	Q928
Philippines	2020-07-07	46333.0	4503.0	1413.5710000000001	422.819	41.093	12.9	Q928
Philippines	2020-07-08	47873.0	1540.0	1479.8570000000002	436.87300000000005	14.054	13.505	Q928
Philippines	2020-07-09	50359.0	2486.0	1692.5710000000001	459.559	22.686	15.446	Q928
Philippines	2020-07-10	51754.0	1395.0	1849.8570000000002	472.29	12.73	16.881	Q928
Philippines	2020-07-11	52914.0	1160.0	1796.8570000000002	482.875	10.585999999999999	16.398	Q928
Philippines	2020-07-12	54222.0	1308.0	1770.286	494.81199999999995	11.936	16.155	Q928
Philippines	2020-07-13	56259.0	2037.0	2061.286	513.401	18.589000000000002	18.811	Q928
Philippines	2020-07-14	57006.0	747.0	1524.714	520.2180000000001	6.817	13.914000000000001	Q928
Philippines	2020-07-15	57545.0	539.0	1381.714	525.136	4.919	12.609000000000002	Q928
Philippines	2020-07-16	58850.0	1305.0	1213.0	537.045	11.909	11.069	Q928
Philippines	2020-07-17	61266.0	2416.0	1358.8570000000002	559.0930000000001	22.048000000000002	12.4	Q928
Philippines	2020-07-18	63001.0	1735.0	1441.0	574.9259999999999	15.833	13.15	Q928
Philippines	2020-07-19	65304.0	2303.0	1583.1429999999998	595.942	21.016	14.447000000000001	Q928
Philippines	2020-07-20	67456.0	2152.0	1599.5710000000001	615.581	19.637999999999998	14.597000000000001	Q928
Philippines	2020-07-21	68898.0	1442.0	1698.8570000000002	628.74	13.159	15.503	Q928
Philippines	2020-07-22	70764.0	1866.0	1888.4289999999999	645.768	17.028	17.233	Q928
Philippines	2020-07-23	72269.0	1505.0	1917.0	659.503	13.734000000000002	17.494	Q928
Philippines	2020-07-24	74390.0	2121.0	1874.8570000000002	678.8580000000001	19.355999999999998	17.109	Q928
Philippines	2020-07-25	76444.0	2054.0	1920.4289999999999	697.602	18.744	17.525	Q928
Philippines	2020-07-26	78412.0	1968.0	1872.5710000000001	715.561	17.959	17.088	Q928
Philippines	2020-07-27	80448.0	2036.0	1856.0	734.1410000000001	18.58	16.937	Q928
Philippines	2020-07-28	82040.0	1592.0	1877.4289999999999	748.669	14.527999999999999	17.133	Q928
Philippines	2020-07-29	83673.0	1633.0	1844.1429999999998	763.572	14.902000000000001	16.829	Q928
Philippines	2020-07-30	85486.0	1813.0	1888.1429999999998	780.1160000000001	16.545	17.230999999999998	Q928
Philippines	2020-07-31	89374.0	3888.0	2140.571	815.597	35.481	19.534000000000002	Q928
Philippines	2020-08-01	93354.0	3980.0	2415.714	851.9169999999999	36.32	22.045	Q928
Philippines	2020-08-02	98232.0	4878.0	2831.429	896.432	44.515	25.839000000000002	Q928
Philippines	2020-08-03	103185.0	4953.0	3248.143	941.6310000000001	45.199	29.641	Q928
Philippines	2020-08-04	106330.0	3145.0	3470.0	970.332	28.7	31.666	Q928
Philippines	2020-08-05	112593.0	6263.0	4131.429	1027.486	57.153999999999996	37.702	Q928
Philippines	2020-08-06	115980.0	3387.0	4356.286	1058.394	30.909000000000002	39.754	Q928
Philippines	2020-08-07	119460.0	3480.0	4298.0	1090.152	31.756999999999998	39.222	Q928
Philippines	2020-08-08	122754.0	3294.0	4200.0	1120.212	30.06	38.328	Q928
Philippines	2020-08-09	126885.0	4131.0	4093.2859999999996	1157.91	37.698	37.354	Q928
Philippines	2020-08-10	129913.0	3028.0	3818.2859999999996	1185.542	27.633000000000003	34.844	Q928
Philippines	2020-08-11	136638.0	6725.0	4329.714	1246.912	61.37	39.512	Q928
Philippines	2020-08-12	139538.0	2900.0	3849.2859999999996	1273.377	26.464000000000002	35.126999999999995	Q928
Philippines	2020-08-13	143749.0	4211.0	3967.0	1311.805	38.428000000000004	36.202	Q928
Philippines	2020-08-14	147526.0	3777.0	4009.429	1346.2720000000002	34.468	36.589	Q928
Philippines	2020-08-15	153660.0	6134.0	4415.143	1402.249	55.977	40.291	Q928
Philippines	2020-08-16	157918.0	4258.0	4433.286	1441.106	38.857	40.457	Q928
Philippines	2020-08-17	161253.0	3335.0	4477.143	1471.54	30.434	40.857	Q928
Philippines	2020-08-18	164474.0	3221.0	3976.571	1500.934	29.394000000000002	36.289	Q928
Philippines	2020-08-19	169213.0	4739.0	4239.286	1544.181	43.247	38.686	Q928
Philippines	2020-08-20	173774.0	4561.0	4289.286	1585.8029999999999	41.622	39.143	Q928
Philippines	2020-08-21	178022.0	4248.0	4356.571	1624.569	38.766	39.757	Q928
Philippines	2020-08-22	182365.0	4343.0	4100.714	1664.201	39.633	37.422	Q928
Philippines	2020-08-23	187249.0	4884.0	4190.143	1708.771	44.57	38.238	Q928
Philippines	2020-08-24	189601.0	2352.0	4049.7140000000004	1730.235	21.464000000000002	36.955999999999996	Q928
Philippines	2020-08-25	194252.0	4651.0	4254.0	1772.6779999999999	42.443000000000005	38.821	Q928
Philippines	2020-08-26	197164.0	2912.0	3993.0	1799.2520000000002	26.574	36.439	Q928
Philippines	2020-08-27	202361.0	5197.0	4083.857	1846.6779999999999	47.426	37.268	Q928
Philippines	2020-08-28	205581.0	3220.0	3937.0	1876.0629999999999	29.385	35.928000000000004	Q928
Philippines	2020-08-29	209544.0	3963.0	3882.7140000000004	1912.2279999999998	36.165	35.431999999999995	Q928
Philippines	2020-08-30	213131.0	3587.0	3697.429	1944.9620000000002	32.734	33.741	Q928
Philippines	2020-08-31	217396.0	4265.0	3970.7140000000004	1983.8829999999998	38.921	36.235	Q928
Philippines	2020-09-01	220819.0	3423.0	3795.2859999999996	2015.12	31.237	34.634	Q928
Philippines	2020-09-02	224264.0	3445.0	3871.429	2046.558	31.438000000000002	35.329	Q928
Philippines	2020-09-03	226440.0	2176.0	3439.857	2066.415	19.857	31.391	Q928
Philippines	2020-09-04	228403.0	1963.0	3260.2859999999996	2084.3289999999997	17.914	29.752	Q928
Philippines	2020-09-05	228403.0	0.0	2694.143	2084.3289999999997	0.0	24.586	Q928
Philippines	2020-09-06	234570.0	6167.0	3062.7140000000004	2140.607	56.278	27.949	Q928
Philippines	2020-09-07	237365.0	2795.0	2852.7140000000004	2166.113	25.506	26.033	Q928
Philippines	2020-09-08	238727.0	1362.0	2558.286	2178.542	12.429	23.346	Q928
Philippines	2020-09-09	241987.0	3260.0	2531.857	2208.292	29.75	23.105	Q928
Philippines	2020-09-10	245143.0	3156.0	2671.857	2237.092	28.801	24.381999999999998	Q928
Philippines	2020-09-11	248947.0	3804.0	2934.857	2271.806	34.714	26.783	Q928
Philippines	2020-09-12	252964.0	4017.0	3508.7140000000004	2308.464	36.658	32.019	Q928
Philippines	2020-09-13	257863.0	4899.0	3327.571	2353.1710000000003	44.707	30.366	Q928
Philippines	2020-09-14	261216.0	3353.0	3407.2859999999996	2383.769	30.598000000000003	31.094	Q928
Philippines	2020-09-15	265888.0	4672.0	3880.143	2426.404	42.635	35.409	Q928
Philippines	2020-09-16	269407.0	3519.0	3917.143	2458.5170000000003	32.113	35.747	Q928
Philippines	2020-09-17	272934.0	3527.0	3970.143	2490.7039999999997	32.186	36.23	Q928
Philippines	2020-09-18	276289.0	3355.0	3906.0	2521.32	30.616999999999997	35.645	Q928
Philippines	2020-09-19	279526.0	3237.0	3794.571	2550.86	29.54	34.628	Q928
Philippines	2020-09-20	283460.0	3934.0	3656.7140000000004	2586.76	35.9	33.37	Q928
Philippines	2020-09-21	286743.0	3283.0	3646.7140000000004	2616.72	29.96	33.279	Q928
Philippines	2020-09-22	290190.0	3447.0	3471.7140000000004	2648.176	31.456	31.682	Q928
Philippines	2020-09-23	291789.0	1599.0	3197.429	2662.768	14.592	29.179000000000002	Q928
Philippines	2020-09-24	294591.0	2802.0	3093.857	2688.3379999999997	25.57	28.233	Q928
Philippines	2020-09-25	296755.0	2164.0	2923.7140000000004	2708.086	19.748	26.680999999999997	Q928
Philippines	2020-09-26	299361.0	2606.0	2833.571	2731.867	23.781	25.858	Q928
Philippines	2020-09-27	301256.0	1895.0	2542.286	2749.1609999999996	17.293	23.2	Q928
Philippines	2020-09-28	304226.0	2970.0	2497.571	2776.264	27.103	22.791999999999998	Q928
Philippines	2020-09-29	307288.0	3062.0	2442.571	2804.2070000000003	27.943	22.29	Q928
Philippines	2020-09-30	309303.0	2015.0	2502.0	2822.595	18.387999999999998	22.831999999999997	Q928
Philippines	2020-10-01	309303.0	0.0	2101.714	2822.595	0.0	19.18	Q928
Philippines	2020-10-02	314079.0	4776.0	2474.857	2866.179	43.583999999999996	22.585	Q928
Philippines	2020-10-03	316678.0	2599.0	2473.857	2889.897	23.718000000000004	22.576	Q928
Philippines	2020-10-04	319330.0	2652.0	2582.0	2914.098	24.201	23.561999999999998	Q928
Philippines	2020-10-05	322497.0	3167.0	2610.143	2942.9990000000003	28.901	23.819000000000003	Q928
Philippines	2020-10-06	324762.0	2265.0	2496.286	2963.6679999999997	20.67	22.78	Q928
Philippines	2020-10-07	326833.0	2071.0	2504.286	2982.5679999999998	18.899	22.853	Q928
Philippines	2020-10-08	329637.0	2804.0	2904.857	3008.156	25.588	26.509	Q928
Philippines	2020-10-09	331869.0	2232.0	2541.429	3028.5240000000003	20.368	23.191999999999997	Q928
Philippines	2020-10-10	334770.0	2901.0	2584.571	3054.998	26.474	23.586	Q928
Philippines	2020-10-11	336926.0	2156.0	2513.714	3074.673	19.675	22.939	Q928
Philippines	2020-10-12	339341.0	2415.0	2406.286	3096.711	22.038	21.959	Q928
Philippines	2020-10-13	342816.0	3475.0	2579.143	3128.423	31.712	23.535999999999998	Q928
Philippines	2020-10-14	344713.0	1897.0	2554.286	3145.735	17.311	23.31	Q928
Philippines	2020-10-15	346536.0	1823.0	2414.143	3162.3709999999996	16.636	22.031	Q928
Philippines	2020-10-16	348698.0	2162.0	2404.143	3182.1	19.73	21.939	Q928
Philippines	2020-10-17	351750.0	3052.0	2425.714	3209.952	27.851999999999997	22.136	Q928
Philippines	2020-10-18	354338.0	2588.0	2487.429	3233.5690000000004	23.616999999999997	22.699	Q928
Philippines	2020-10-19	356618.0	2280.0	2468.143	3254.3759999999997	20.807	22.523000000000003	Q928
Philippines	2020-10-20	359169.0	2551.0	2336.143	3277.655	23.28	21.319000000000003	Q928
Philippines	2020-10-21	360775.0	1606.0	2294.571	3292.3109999999997	14.655999999999999	20.939	Q928
Philippines	2020-10-22	362243.0	1468.0	2243.857	3305.7070000000003	13.395999999999999	20.477	Q928
Philippines	2020-10-23	363888.0	1645.0	2170.0	3320.719	15.012	19.803	Q928
Philippines	2020-10-24	365799.0	1911.0	2007.0	3338.158	17.439	18.315	Q928
Philippines	2020-10-25	367819.0	2020.0	1925.8570000000002	3356.592	18.434	17.575	Q928
Philippines	2020-10-26	370028.0	2209.0	1915.714	3376.7509999999997	20.159000000000002	17.482	Q928
Philippines	2020-10-27	371630.0	1602.0	1780.1429999999998	3391.37	14.619000000000002	16.245	Q928
Philippines	2020-10-28	373144.0	1514.0	1767.0	3405.1859999999997	13.815999999999999	16.125	Q928
Philippines	2020-10-29	375180.0	2036.0	1848.1429999999998	3423.7659999999996	18.58	16.866	Q928
Philippines	2020-10-30	376935.0	1755.0	1863.8570000000002	3439.782	16.016	17.009	Q928
Philippines	2020-10-31	378933.0	1998.0	1876.286	3458.015	18.233	17.122	Q928
Philippines	2020-11-01	380729.0	1796.0	1844.286	3474.4040000000005	16.39	16.83	Q928
Philippines	2020-11-02	383113.0	2384.0	1869.286	3496.16	21.756	17.058	Q928
Papua New Guinea	2020-03-21	1.0	1.0		0.11199999999999999	0.11199999999999999		Q691
Papua New Guinea	2020-03-22	1.0	0.0		0.11199999999999999	0.0		Q691
Papua New Guinea	2020-03-23	1.0	0.0		0.11199999999999999	0.0		Q691
Papua New Guinea	2020-03-24	1.0	0.0		0.11199999999999999	0.0		Q691
Papua New Guinea	2020-03-25	1.0	0.0		0.11199999999999999	0.0		Q691
Papua New Guinea	2020-03-26	1.0	0.0		0.11199999999999999	0.0		Q691
Papua New Guinea	2020-03-27	1.0	0.0	0.14300000000000002	0.11199999999999999	0.0	0.016	Q691
Papua New Guinea	2020-03-28	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-03-29	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-03-30	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-03-31	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-01	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-02	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-03	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-04	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-05	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-06	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-07	1.0	0.0	0.0	0.11199999999999999	0.0	0.0	Q691
Papua New Guinea	2020-04-08	2.0	1.0	0.14300000000000002	0.22399999999999998	0.11199999999999999	0.016	Q691
Papua New Guinea	2020-04-09	2.0	0.0	0.14300000000000002	0.22399999999999998	0.0	0.016	Q691
Papua New Guinea	2020-04-10	2.0	0.0	0.14300000000000002	0.22399999999999998	0.0	0.016	Q691
Papua New Guinea	2020-04-11	2.0	0.0	0.14300000000000002	0.22399999999999998	0.0	0.016	Q691
Papua New Guinea	2020-04-12	2.0	0.0	0.14300000000000002	0.22399999999999998	0.0	0.016	Q691
Papua New Guinea	2020-04-13	2.0	0.0	0.14300000000000002	0.22399999999999998	0.0	0.016	Q691
Papua New Guinea	2020-04-14	2.0	0.0	0.14300000000000002	0.22399999999999998	0.0	0.016	Q691
Papua New Guinea	2020-04-15	2.0	0.0	0.0	0.22399999999999998	0.0	0.0	Q691
Papua New Guinea	2020-04-16	2.0	0.0	0.0	0.22399999999999998	0.0	0.0	Q691
Papua New Guinea	2020-04-17	7.0	5.0	0.7140000000000001	0.782	0.5589999999999999	0.08	Q691
Papua New Guinea	2020-04-18	7.0	0.0	0.7140000000000001	0.782	0.0	0.08	Q691
Papua New Guinea	2020-04-19	7.0	0.0	0.7140000000000001	0.782	0.0	0.08	Q691
Papua New Guinea	2020-04-20	7.0	0.0	0.7140000000000001	0.782	0.0	0.08	Q691
Papua New Guinea	2020-04-21	7.0	0.0	0.7140000000000001	0.782	0.0	0.08	Q691
Papua New Guinea	2020-04-22	7.0	0.0	0.7140000000000001	0.782	0.0	0.08	Q691
Papua New Guinea	2020-04-23	8.0	1.0	0.857	0.894	0.11199999999999999	0.096	Q691
Papua New Guinea	2020-04-24	8.0	0.0	0.14300000000000002	0.894	0.0	0.016	Q691
Papua New Guinea	2020-04-25	8.0	0.0	0.14300000000000002	0.894	0.0	0.016	Q691
Papua New Guinea	2020-04-26	8.0	0.0	0.14300000000000002	0.894	0.0	0.016	Q691
Papua New Guinea	2020-04-27	8.0	0.0	0.14300000000000002	0.894	0.0	0.016	Q691
Papua New Guinea	2020-04-28	8.0	0.0	0.14300000000000002	0.894	0.0	0.016	Q691
Papua New Guinea	2020-04-29	8.0	0.0	0.14300000000000002	0.894	0.0	0.016	Q691
Papua New Guinea	2020-04-30	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-01	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-02	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-03	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-04	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-05	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-06	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-07	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-08	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-09	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-10	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-11	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-12	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-13	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-14	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-15	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-16	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-17	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-18	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-19	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-20	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-21	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-22	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-23	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-24	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-25	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-26	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-27	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-28	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-29	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-30	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-05-31	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-01	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-02	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-03	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-04	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-05	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-06	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-07	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-08	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-09	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-10	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-11	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-12	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-13	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-14	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-15	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-16	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-17	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-18	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-19	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-20	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-21	8.0	0.0	0.0	0.894	0.0	0.0	Q691
Papua New Guinea	2020-06-22	9.0	1.0	0.14300000000000002	1.006	0.11199999999999999	0.016	Q691
Papua New Guinea	2020-06-23	9.0	0.0	0.14300000000000002	1.006	0.0	0.016	Q691
Papua New Guinea	2020-06-24	9.0	0.0	0.14300000000000002	1.006	0.0	0.016	Q691
Papua New Guinea	2020-06-25	10.0	1.0	0.28600000000000003	1.1179999999999999	0.11199999999999999	0.032	Q691
Papua New Guinea	2020-06-26	11.0	1.0	0.429	1.229	0.11199999999999999	0.048	Q691
Papua New Guinea	2020-06-27	11.0	0.0	0.429	1.229	0.0	0.048	Q691
Papua New Guinea	2020-06-28	11.0	0.0	0.429	1.229	0.0	0.048	Q691
Papua New Guinea	2020-06-29	11.0	0.0	0.28600000000000003	1.229	0.0	0.032	Q691
Papua New Guinea	2020-06-30	11.0	0.0	0.28600000000000003	1.229	0.0	0.032	Q691
Papua New Guinea	2020-07-01	11.0	0.0	0.28600000000000003	1.229	0.0	0.032	Q691
Papua New Guinea	2020-07-02	11.0	0.0	0.14300000000000002	1.229	0.0	0.016	Q691
Papua New Guinea	2020-07-03	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-04	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-05	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-06	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-07	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-08	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-09	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-10	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-11	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-12	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-13	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-14	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-15	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-16	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-17	11.0	0.0	0.0	1.229	0.0	0.0	Q691
Papua New Guinea	2020-07-18	15.0	4.0	0.5710000000000001	1.6769999999999998	0.447	0.064	Q691
