Week Ending Date,State,Observed Number,Upper Bound Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate
2018-11-03,West Virginia,456,494,440,0,16,2018,211,991,0,0
2018-11-10,West Virginia,442,493,440,0,2,2018,211,991,0,0
2018-11-17,West Virginia,408,488,437,0,0,2018,211,991,0,0
2018-11-24,West Virginia,424,493,442,0,0,2018,211,991,0,0
2018-12-01,West Virginia,432,499,448,0,0,2018,211,991,0,0
2018-12-08,West Virginia,457,502,450,0,7,2018,211,991,0,0
2018-12-15,West Virginia,448,511,458,0,0,2018,211,991,0,0
2018-12-22,West Virginia,428,514,464,0,0,2018,211,991,0,0
2018-12-29,West Virginia,458,525,474,0,0,2018,211,991,0,0
2019-01-05,West Virginia,470,530,479,0,0,2019,211,991,0,0
2019-01-12,West Virginia,468,543,490,0,0,2019,211,991,0,0
2019-01-19,West Virginia,487,544,490,0,0,2019,211,991,0,0
2019-01-26,West Virginia,494,535,486,0,8,2019,211,991,0,0
2019-02-02,West Virginia,464,526,477,0,0,2019,211,991,0,0
2019-02-09,West Virginia,436,524,474,0,0,2019,211,991,0,0
2019-02-16,West Virginia,488,520,470,0,18,2019,211,991,0,0
2019-02-23,West Virginia,409,511,464,0,0,2019,211,991,0,0
2019-03-02,West Virginia,489,511,464,0,25,2019,211,991,0,0.1
2019-03-09,West Virginia,453,510,463,0,0,2019,211,991,0,0
2019-03-16,West Virginia,455,510,462,0,0,2019,211,991,0,0
2019-03-23,West Virginia,469,516,468,0,1,2019,211,991,0,0
2019-03-30,West Virginia,494,514,469,0,25,2019,211,991,0,0.1
2019-04-06,West Virginia,467,509,464,0,3,2019,211,991,0,0
2019-04-13,West Virginia,451,503,457,0,0,2019,211,991,0,0
2019-04-20,West Virginia,451,500,453,0,0,2019,211,991,0,0
2019-04-27,West Virginia,431,493,447,0,0,2019,211,991,0,0
2019-05-04,West Virginia,437,481,437,0,0,2019,211,991,0,0
2019-05-11,West Virginia,440,474,430,0,10,2019,211,991,0,0
2019-05-18,West Virginia,414,475,429,0,0,2019,211,991,0,0
2019-05-25,West Virginia,446,472,426,0,20,2019,211,991,0,0
2019-06-01,West Virginia,455,470,425,0,30,2019,211,991,0,0.1
2019-06-08,West Virginia,406,466,423,0,0,2019,211,991,0,0
2019-06-15,West Virginia,441,466,423,0,18,2019,211,991,0,0
2019-06-22,West Virginia,415,468,424,0,0,2019,211,991,0,0
2019-06-29,West Virginia,455,469,424,0,31,2019,211,991,0,0.1
2019-07-06,West Virginia,402,467,422,0,0,2019,211,991,0,0
2019-07-13,West Virginia,401,463,421,0,0,2019,211,991,0,0
2019-07-20,West Virginia,368,458,416,0,0,2019,211,991,0,0
2019-07-27,West Virginia,442,454,410,0,32,2019,211,991,0,0.1
2019-08-03,West Virginia,423,454,411,0,12,2019,211,991,0,0
2019-08-10,West Virginia,383,456,412,0,0,2019,211,991,0,0
2019-08-17,West Virginia,411,453,412,0,0,2019,211,991,0,0
2019-08-24,West Virginia,393,463,421,0,0,2019,211,991,0,0
2019-08-31,West Virginia,387,467,423,0,0,2019,211,991,0,0
2019-09-07,West Virginia,420,468,423,0,0,2019,211,991,0,0
2019-09-14,West Virginia,449,470,426,0,23,2019,211,991,0,0.1
2019-09-21,West Virginia,398,475,432,0,0,2019,211,991,0,0
2019-09-28,West Virginia,422,478,433,0,0,2019,211,991,0,0
2019-10-05,West Virginia,437,479,435,0,2,2019,211,991,0,0
2019-10-12,West Virginia,441,484,439,0,2,2019,211,991,0,0
2019-10-19,West Virginia,469,491,446,0,23,2019,211,991,0,0.1
2019-10-26,West Virginia,412,491,447,0,0,2019,211,991,0,0
2019-11-02,West Virginia,445,494,449,0,0,2019,211,991,0,0
2019-11-09,West Virginia,446,495,450,0,0,2019,211,991,0,0
2019-11-16,West Virginia,414,493,449,0,0,2019,211,991,0,0
2019-11-23,West Virginia,461,495,450,0,11,2019,211,991,0,0
2019-11-30,West Virginia,418,501,457,0,0,2019,211,991,0,0
2019-12-07,West Virginia,458,505,458,0,0,2019,211,991,0,0
2019-12-14,West Virginia,461,512,466,0,0,2019,211,991,0,0
2019-12-21,West Virginia,469,517,472,0,0,2019,211,991,0,0
2019-12-28,West Virginia,414,522,475,0,0,2019,211,991,0,0
2020-01-04,West Virginia,474,523,477,0,0,2020,211,991,0,0
2020-01-11,West Virginia,494,532,485,0,9,2020,211,991,0,0
2020-01-18,West Virginia,520,533,486,0,34,2020,211,991,0,0.1
2020-01-25,West Virginia,440,529,483,0,0,2020,211,991,0,0
2020-02-01,West Virginia,482,524,478,0,4,2020,211,991,0,0
2020-02-08,West Virginia,482,516,469,0,13,2020,211,991,0,0
2020-02-15,West Virginia,477,511,466,0,11,2020,211,991,0,0
2020-02-22,West Virginia,467,503,460,0,7,2020,211,991,0,0
2020-02-29,West Virginia,460,503,460,0,0,2020,211,991,0,0
2020-03-07,West Virginia,482,505,461,0,21,2020,211,991,0,0
2020-03-14,West Virginia,474,514,467,0,7,2020,211,991,0,0
2020-03-21,West Virginia,470,513,466,0,4,2020,211,991,0,0
2020-03-28,West Virginia,491,514,469,0,22,2020,211,991,0,0
2020-04-04,West Virginia,467,513,470,0,0,2020,211,991,0,0
2020-04-11,West Virginia,523,506,462,17,61,2020,211,991,0,0.1
2020-04-18,West Virginia,418,498,454,0,0,2020,211,991,0,0
2020-04-25,West Virginia,460,489,444,0,16,2020,211,991,0,0
2020-05-02,West Virginia,481,478,435,3,46,2020,211,991,0,0.1
2020-05-09,West Virginia,449,469,428,0,21,2020,211,991,0,0
2020-05-16,West Virginia,480,469,428,11,52,2020,211,991,0,0.1
2020-05-23,West Virginia,441,468,424,0,17,2020,211,991,0,0
2020-05-30,West Virginia,417,469,425,0,0,2020,211,991,0,0
2020-06-06,West Virginia,408,464,421,0,0,2020,211,991,0,0
2020-06-13,West Virginia,459,465,424,0,35,2020,211,991,0,0.1
2020-06-20,West Virginia,422,462,420,0,2,2020,211,991,0,0
2020-06-27,West Virginia,463,465,422,0,41,2020,211,991,0,0.1
2020-07-04,West Virginia,427,458,415,0,12,2020,211,991,0,0
2020-07-11,West Virginia,434,458,416,0,18,2020,211,991,0,0
2020-07-18,West Virginia,426,452,411,0,15,2020,211,991,0,0
2020-07-25,West Virginia,500,448,406,52,94,2020,211,991,0.1,0.2
2020-08-01,West Virginia,472,445,402,27,70,2020,211,991,0.1,0.2
2020-08-08,West Virginia,488,447,405,41,83,2020,211,991,0.1,0.2
2020-08-15,West Virginia,457,445,404,12,53,2020,211,991,0,0.1
2020-08-22,West Virginia,493,449,408,44,85,2020,211,991,0.1,0.2
2020-08-29,West Virginia,436,458,416,0,20,2020,211,991,0,0
2020-09-05,West Virginia,454,463,420,0,34,2020,211,991,0,0.1
2020-09-12,West Virginia,460,465,421,0,39,2020,211,991,0,0.1
2020-09-19,West Virginia,470,466,424,4,46,2020,211,991,0,0.1
2020-09-26,West Virginia,469,470,428,0,41,2020,211,991,0,0.1
2020-10-03,West Virginia,374,474,431,0,0,2020,211,991,0,0
2020-10-10,West Virginia,360,477,433,0,0,2020,211,991,0,0
2020-10-17,West Virginia,,484,439,0,0,2020,211,991,0,0
2017-01-14,Wisconsin,1092,1258,1028,0,64,2017,545,2900,0,0.1
2017-01-21,Wisconsin,1096,1253,1026,0,70,2017,545,2900,0,0.1
2017-01-28,Wisconsin,1111,1238,1011,0,100,2017,545,2900,0,0.1
2017-02-04,Wisconsin,1098,1213,990,0,108,2017,545,2900,0,0.1
2017-02-11,Wisconsin,1126,1181,958,0,168,2017,545,2900,0,0.2
2017-02-18,Wisconsin,1071,1131,916,0,155,2017,545,2900,0,0.2
2017-02-25,Wisconsin,1024,1102,894,0,130,2017,545,2900,0,0.1
2017-03-04,Wisconsin,1029,1116,903,0,126,2017,545,2900,0,0.1
2017-03-11,Wisconsin,1037,1119,907,0,130,2017,545,2900,0,0.1
2017-03-18,Wisconsin,1044,1140,924,0,120,2017,545,2900,0,0.1
2017-03-25,Wisconsin,1082,1168,951,0,131,2017,545,2900,0,0.1
2017-04-01,Wisconsin,1029,1190,974,0,55,2017,545,2900,0,0.1
2017-04-08,Wisconsin,1065,1189,972,0,93,2017,545,2900,0,0.1
2017-04-15,Wisconsin,1030,1190,972,0,58,2017,545,2900,0,0.1
2017-04-22,Wisconsin,949,1196,975,0,0,2017,545,2900,0,0
2017-04-29,Wisconsin,963,1192,973,0,0,2017,545,2900,0,0
2017-05-06,Wisconsin,973,1176,959,0,14,2017,545,2900,0,0
2017-05-13,Wisconsin,1013,1162,944,0,69,2017,545,2900,0,0.1
2017-05-20,Wisconsin,957,1158,942,0,15,2017,545,2900,0,0
2017-05-27,Wisconsin,994,1151,934,0,60,2017,545,2900,0,0.1
2017-06-03,Wisconsin,968,1141,925,0,43,2017,545,2900,0,0
2017-06-10,Wisconsin,936,1135,920,0,16,2017,545,2900,0,0
2017-06-17,Wisconsin,947,1135,919,0,28,2017,545,2900,0,0
2017-06-24,Wisconsin,920,1125,910,0,10,2017,545,2900,0,0
2017-07-01,Wisconsin,998,1127,913,0,85,2017,545,2900,0,0.1
2017-07-08,Wisconsin,968,1127,913,0,55,2017,545,2900,0,0.1
2017-07-15,Wisconsin,920,1099,887,0,33,2017,545,2900,0,0
2017-07-22,Wisconsin,893,1068,857,0,36,2017,545,2900,0,0
2017-07-29,Wisconsin,965,1062,854,0,111,2017,545,2900,0,0.1
2017-08-05,Wisconsin,909,1062,855,0,54,2017,545,2900,0,0.1
2017-08-12,Wisconsin,973,1063,856,0,117,2017,545,2900,0,0.1
2017-08-19,Wisconsin,950,1092,881,0,69,2017,545,2900,0,0.1
2017-08-26,Wisconsin,898,1141,924,0,0,2017,545,2900,0,0
2017-09-02,Wisconsin,952,1162,943,0,9,2017,545,2900,0,0
2017-09-09,Wisconsin,983,1163,946,0,37,2017,545,2900,0,0
2017-09-16,Wisconsin,1008,1162,945,0,63,2017,545,2900,0,0.1
2017-09-23,Wisconsin,998,1177,958,0,40,2017,545,2900,0,0
2017-09-30,Wisconsin,904,1192,970,0,0,2017,545,2900,0,0
2017-10-07,Wisconsin,955,1208,984,0,0,2017,545,2900,0,0
2017-10-14,Wisconsin,964,1221,995,0,0,2017,545,2900,0,0
2017-10-21,Wisconsin,1022,1232,1008,0,14,2017,545,2900,0,0
2017-10-28,Wisconsin,1015,1241,1017,0,0,2017,545,2900,0,0
2017-11-04,Wisconsin,1026,1243,1017,0,9,2017,545,2900,0,0
2017-11-11,Wisconsin,1070,1241,1015,0,55,2017,545,2900,0,0.1
2017-11-18,Wisconsin,1047,1246,1019,0,28,2017,545,2900,0,0
2017-11-25,Wisconsin,1067,1252,1023,0,44,2017,545,2900,0,0
2017-12-02,Wisconsin,968,1246,1017,0,0,2017,545,2900,0,0
2017-12-09,Wisconsin,1034,1246,1018,0,16,2017,545,2900,0,0
2017-12-16,Wisconsin,1116,1262,1033,0,83,2017,545,2900,0,0.1
2017-12-23,Wisconsin,1071,1287,1055,0,16,2017,545,2900,0,0
2017-12-30,Wisconsin,1087,1318,1083,0,4,2017,545,2900,0,0
2018-01-06,Wisconsin,1227,1353,1113,0,114,2018,545,2900,0,0.1
2018-01-13,Wisconsin,1164,1369,1128,0,36,2018,545,2900,0,0
2018-01-20,Wisconsin,1255,1370,1131,0,124,2018,545,2900,0,0.1
2018-01-27,Wisconsin,1153,1360,1121,0,32,2018,545,2900,0,0
2018-02-03,Wisconsin,1111,1338,1102,0,9,2018,545,2900,0,0
2018-02-10,Wisconsin,1176,1311,1076,0,100,2018,545,2900,0,0.1
2018-02-17,Wisconsin,1099,1265,1035,0,64,2018,545,2900,0,0.1
2018-02-24,Wisconsin,1056,1220,994,0,62,2018,545,2900,0,0.1
2018-03-03,Wisconsin,1064,1202,978,0,86,2018,545,2900,0,0.1
2018-03-10,Wisconsin,1043,1201,977,0,66,2018,545,2900,0,0.1
2018-03-17,Wisconsin,1035,1209,985,0,50,2018,545,2900,0,0.1
2018-03-24,Wisconsin,1087,1233,1007,0,80,2018,545,2900,0,0.1
2018-03-31,Wisconsin,1056,1272,1042,0,14,2018,545,2900,0,0
2018-04-07,Wisconsin,1034,1286,1056,0,0,2018,545,2900,0,0
2018-04-14,Wisconsin,1058,1279,1051,0,7,2018,545,2900,0,0
2018-04-21,Wisconsin,1068,1279,1050,0,18,2018,545,2900,0,0
2018-04-28,Wisconsin,1010,1286,1054,0,0,2018,545,2900,0,0
2018-05-05,Wisconsin,1039,1275,1044,0,0,2018,545,2900,0,0
2018-05-12,Wisconsin,1041,1263,1035,0,6,2018,545,2900,0,0
2018-05-19,Wisconsin,958,1251,1024,0,0,2018,545,2900,0,0
2018-05-26,Wisconsin,953,1245,1019,0,0,2018,545,2900,0,0
2018-06-02,Wisconsin,923,1228,1002,0,0,2018,545,2900,0,0
2018-06-09,Wisconsin,936,1220,993,0,0,2018,545,2900,0,0
2018-06-16,Wisconsin,923,1218,993,0,0,2018,545,2900,0,0
2018-06-23,Wisconsin,951,1220,997,0,0,2018,545,2900,0,0
2018-06-30,Wisconsin,970,1217,994,0,0,2018,545,2900,0,0
2018-07-07,Wisconsin,995,1217,994,0,1,2018,545,2900,0,0
2018-07-14,Wisconsin,1034,1219,993,0,41,2018,545,2900,0,0
2018-07-21,Wisconsin,956,1187,964,0,0,2018,545,2900,0,0
2018-07-28,Wisconsin,952,1154,935,0,17,2018,545,2900,0,0
2018-08-04,Wisconsin,919,1144,927,0,0,2018,545,2900,0,0
2018-08-11,Wisconsin,1019,1145,929,0,90,2018,545,2900,0,0.1
2018-08-18,Wisconsin,887,1149,932,0,0,2018,545,2900,0,0
2018-08-25,Wisconsin,972,1192,970,0,2,2018,545,2900,0,0
2018-09-01,Wisconsin,1025,1237,1010,0,15,2018,545,2900,0,0
2018-09-08,Wisconsin,886,1261,1032,0,0,2018,545,2900,0,0
2018-09-15,Wisconsin,997,1264,1036,0,0,2018,545,2900,0,0
2018-09-22,Wisconsin,955,1272,1045,0,0,2018,545,2900,0,0
2018-09-29,Wisconsin,1002,1290,1059,0,0,2018,545,2900,0,0
2018-10-06,Wisconsin,1039,1301,1068,0,0,2018,545,2900,0,0
2018-10-13,Wisconsin,1022,1317,1082,0,0,2018,545,2900,0,0
2018-10-20,Wisconsin,1061,1336,1099,0,0,2018,545,2900,0,0
2018-10-27,Wisconsin,1041,1356,1119,0,0,2018,545,2900,0,0
2018-11-03,Wisconsin,1026,1360,1125,0,0,2018,545,2900,0,0
2018-11-10,Wisconsin,975,1370,1130,0,0,2018,545,2900,0,0
2018-11-17,Wisconsin,1029,1366,1125,0,0,2018,545,2900,0,0
2018-11-24,Wisconsin,1048,1378,1135,0,0,2018,545,2900,0,0
2018-12-01,Wisconsin,1021,1375,1135,0,0,2018,545,2900,0,0
2018-12-08,Wisconsin,1027,1379,1139,0,0,2018,545,2900,0,0
2018-12-15,Wisconsin,1083,1380,1143,0,0,2018,545,2900,0,0
2018-12-22,Wisconsin,1003,1418,1177,0,0,2018,545,2900,0,0
2018-12-29,Wisconsin,1012,1449,1205,0,0,2018,545,2900,0,0
2019-01-05,Wisconsin,1115,1489,1241,0,0,2019,545,2900,0,0
2019-01-12,Wisconsin,1056,1354,1098,0,0,2019,545,2900,0,0
2019-01-19,Wisconsin,1088,1360,1105,0,0,2019,545,2900,0,0
2019-01-26,Wisconsin,1103,1352,1099,0,4,2019,545,2900,0,0
2019-02-02,Wisconsin,1144,1328,1078,0,66,2019,545,2900,0,0.1
2019-02-09,Wisconsin,1033,1462,1226,0,0,2019,545,2900,0,0
2019-02-16,Wisconsin,1078,1413,1179,0,0,2019,545,2900,0,0
2019-02-23,Wisconsin,1014,1359,1131,0,0,2019,545,2900,0,0
2019-03-02,Wisconsin,1031,1322,1099,0,0,2019,545,2900,0,0
2019-03-09,Wisconsin,1089,1312,1092,0,0,2019,545,2900,0,0
2019-03-16,Wisconsin,1078,1314,1093,0,0,2019,545,2900,0,0
2019-03-23,Wisconsin,1062,1295,1094,0,0,2019,545,2900,0,0
2019-03-30,Wisconsin,1000,1274,1105,0,0,2019,545,2900,0,0
2019-04-06,Wisconsin,1055,1277,1111,0,0,2019,545,2900,0,0
2019-04-13,Wisconsin,1051,1258,1097,0,0,2019,545,2900,0,0
2019-04-20,Wisconsin,997,1251,1091,0,0,2019,545,2900,0,0
2019-04-27,Wisconsin,1027,1254,1094,0,0,2019,545,2900,0,0
2019-05-04,Wisconsin,1002,1241,1080,0,0,2019,545,2900,0,0
2019-05-11,Wisconsin,1045,1228,1069,0,0,2019,545,2900,0,0
2019-05-18,Wisconsin,1011,1209,1054,0,0,2019,545,2900,0,0
2019-05-25,Wisconsin,1048,1201,1046,0,2,2019,545,2900,0,0
2019-06-01,Wisconsin,969,1178,1026,0,0,2019,545,2900,0,0
2019-06-08,Wisconsin,987,1174,1019,0,0,2019,545,2900,0,0
2019-06-15,Wisconsin,931,1177,1020,0,0,2019,545,2900,0,0
2019-06-22,Wisconsin,986,1180,1024,0,0,2019,545,2900,0,0
2019-06-29,Wisconsin,1003,1180,1026,0,0,2019,545,2900,0,0
2019-07-06,Wisconsin,910,1179,1027,0,0,2019,545,2900,0,0
2019-07-13,Wisconsin,986,1181,1027,0,0,2019,545,2900,0,0
2019-07-20,Wisconsin,997,1153,997,0,0,2019,545,2900,0,0
2019-07-27,Wisconsin,1026,1125,971,0,55,2019,545,2900,0,0.1
2019-08-03,Wisconsin,976,1104,955,0,21,2019,545,2900,0,0
2019-08-10,Wisconsin,997,1103,956,0,41,2019,545,2900,0,0
2019-08-17,Wisconsin,989,1108,960,0,29,2019,545,2900,0,0
2019-08-24,Wisconsin,958,1116,978,0,0,2019,545,2900,0,0
2019-08-31,Wisconsin,1049,1092,991,0,58,2019,545,2900,0,0.1
2019-09-07,Wisconsin,1054,1095,1002,0,52,2019,545,2900,0,0.1
2019-09-14,Wisconsin,987,1104,1012,0,0,2019,545,2900,0,0
2019-09-21,Wisconsin,969,1106,1019,0,0,2019,545,2900,0,0
2019-09-28,Wisconsin,1042,1117,1028,0,14,2019,545,2900,0,0
2019-10-05,Wisconsin,966,1130,1035,0,0,2019,545,2900,0,0
2019-10-12,Wisconsin,1093,1146,1049,0,44,2019,545,2900,0,0
2019-10-19,Wisconsin,1095,1156,1061,0,34,2019,545,2900,0,0
2019-10-26,Wisconsin,1105,1160,1067,0,38,2019,545,2900,0,0
2019-11-02,Wisconsin,1065,1160,1070,0,0,2019,545,2900,0,0
2019-11-09,Wisconsin,1079,1165,1070,0,9,2019,545,2900,0,0
2019-11-16,Wisconsin,1043,1156,1061,0,0,2019,545,2900,0,0
2019-11-23,Wisconsin,1074,1156,1063,0,11,2019,545,2900,0,0
2019-11-30,Wisconsin,1040,1157,1063,0,0,2019,545,2900,0,0
2019-12-07,Wisconsin,1090,1151,1058,0,32,2019,545,2900,0,0
2019-12-14,Wisconsin,1111,1145,1051,0,60,2019,545,2900,0,0.1
2019-12-21,Wisconsin,1056,1169,1074,0,0,2019,545,2900,0,0
2019-12-28,Wisconsin,1091,1183,1088,0,3,2019,545,2900,0,0
2020-01-04,Wisconsin,1118,1189,1094,0,24,2020,545,2900,0,0
2020-01-11,Wisconsin,1060,1201,1110,0,0,2020,545,2900,0,0
2020-01-18,Wisconsin,1133,1215,1125,0,8,2020,545,2900,0,0
2020-01-25,Wisconsin,1086,1211,1126,0,0,2020,545,2900,0,0
2020-02-01,Wisconsin,1176,1199,1118,0,58,2020,545,2900,0,0.1
2020-02-08,Wisconsin,1055,1194,1110,0,0,2020,545,2900,0,0
2020-02-15,Wisconsin,1125,1178,1094,0,31,2020,545,2900,0,0
2020-02-22,Wisconsin,1161,1173,1087,0,74,2020,545,2900,0,0.1
2020-02-29,Wisconsin,1136,1161,1078,0,58,2020,545,2900,0,0.1
2020-03-07,Wisconsin,1116,1163,1080,0,36,2020,545,2900,0,0
2020-03-14,Wisconsin,1105,1163,1079,0,26,2020,545,2900,0,0
2020-03-21,Wisconsin,1114,1164,1082,0,32,2020,545,2900,0,0
2020-03-28,Wisconsin,1146,1161,1079,0,67,2020,545,2900,0,0.1
2020-04-04,Wisconsin,1221,1159,1076,62,145,2020,545,2900,0.1,0.1
2020-04-11,Wisconsin,1170,1144,1064,26,106,2020,545,2900,0,0.1
2020-04-18,Wisconsin,1150,1136,1052,14,98,2020,545,2900,0,0.1
2020-04-25,Wisconsin,1026,1129,1046,0,0,2020,545,2900,0,0
2020-05-02,Wisconsin,1162,1117,1034,45,128,2020,545,2900,0,0.1
2020-05-09,Wisconsin,1086,1109,1027,0,59,2020,545,2900,0,0.1
2020-05-16,Wisconsin,1028,1098,1020,0,8,2020,545,2900,0,0
2020-05-23,Wisconsin,1081,1092,1011,0,70,2020,545,2900,0,0.1
2020-05-30,Wisconsin,1145,1074,994,71,151,2020,545,2900,0.1,0.2
2020-06-06,Wisconsin,1049,1066,985,0,64,2020,545,2900,0,0.1
2020-06-13,Wisconsin,1032,1059,979,0,53,2020,545,2900,0,0.1
2020-06-20,Wisconsin,1091,1059,980,32,111,2020,545,2900,0,0.1
2020-06-27,Wisconsin,1039,1067,986,0,53,2020,545,2900,0,0.1
2020-07-04,Wisconsin,1072,1072,989,0,83,2020,545,2900,0,0.1
2020-07-11,Wisconsin,1054,1071,990,0,64,2020,545,2900,0,0.1
2020-07-18,Wisconsin,1042,1066,986,0,56,2020,545,2900,0,0.1
2020-07-25,Wisconsin,1107,1070,989,37,118,2020,545,2900,0,0.1
2020-08-01,Wisconsin,1063,1072,988,0,75,2020,545,2900,0,0.1
2020-08-08,Wisconsin,1103,1075,991,28,112,2020,545,2900,0,0.1
2020-08-15,Wisconsin,1130,1077,995,53,135,2020,545,2900,0,0.1
2020-08-22,Wisconsin,1064,1080,997,0,67,2020,545,2900,0,0.1
2020-08-29,Wisconsin,1087,1085,1002,2,85,2020,545,2900,0,0.1
2020-09-05,Wisconsin,1043,1092,1008,0,35,2020,545,2900,0,0
2020-09-12,Wisconsin,1067,1099,1013,0,54,2020,545,2900,0,0.1
2020-09-19,Wisconsin,1148,1089,1010,59,138,2020,545,2900,0.1,0.1
2020-09-26,Wisconsin,1113,1106,1023,7,90,2020,545,2900,0,0.1
2020-10-03,Wisconsin,1173,1117,1033,56,140,2020,545,2900,0.1,0.1
2020-10-10,Wisconsin,1186,1133,1048,53,138,2020,545,2900,0,0.1
2020-10-17,Wisconsin,1134,1139,1053,0,81,2020,545,2900,0,0.1
2017-01-14,Wyoming,85,115,93,0,0,2017,39,338,0,0
2017-01-21,Wyoming,84,118,96,0,0,2017,39,338,0,0
2017-01-28,Wyoming,89,115,93,0,0,2017,39,338,0,0
2017-02-04,Wyoming,94,112,91,0,3,2017,39,338,0,0
2017-02-11,Wyoming,88,111,90,0,0,2017,39,338,0,0
2017-02-18,Wyoming,90,113,92,0,0,2017,39,338,0,0
2017-02-25,Wyoming,83,111,90,0,0,2017,39,338,0,0
2017-03-04,Wyoming,95,113,91,0,4,2017,39,338,0,0
2017-03-11,Wyoming,80,113,92,0,0,2017,39,338,0,0
2017-03-18,Wyoming,88,112,91,0,0,2017,39,338,0,0
2017-03-25,Wyoming,90,113,92,0,0,2017,39,338,0,0
2017-04-01,Wyoming,83,111,90,0,0,2017,39,338,0,0
2017-04-08,Wyoming,80,111,89,0,0,2017,39,338,0,0
2017-04-15,Wyoming,97,105,85,0,12,2017,39,338,0,0.1
2017-04-22,Wyoming,89,104,84,0,5,2017,39,338,0,0.1
2017-04-29,Wyoming,77,100,81,0,0,2017,39,338,0,0
2017-05-06,Wyoming,90,100,81,0,9,2017,39,338,0,0.1
2017-05-13,Wyoming,83,101,82,0,1,2017,39,338,0,0
2017-05-20,Wyoming,96,106,85,0,11,2017,39,338,0,0.1
2017-05-27,Wyoming,84,106,85,0,0,2017,39,338,0,0
2017-06-03,Wyoming,65,109,89,0,0,2017,39,338,0,0
2017-06-10,Wyoming,74,110,90,0,0,2017,39,338,0,0
2017-06-17,Wyoming,87,111,91,0,0,2017,39,338,0,0
2017-06-24,Wyoming,82,109,89,0,0,2017,39,338,0,0
2017-07-01,Wyoming,72,107,87,0,0,2017,39,338,0,0
2017-07-08,Wyoming,84,106,86,0,0,2017,39,338,0,0
2017-07-15,Wyoming,70,105,85,0,0,2017,39,338,0,0
2017-07-22,Wyoming,84,104,84,0,0,2017,39,338,0,0
2017-07-29,Wyoming,69,104,84,0,0,2017,39,338,0,0
2017-08-05,Wyoming,79,105,85,0,0,2017,39,338,0,0
2017-08-12,Wyoming,90,102,83,0,7,2017,39,338,0,0.1
2017-08-19,Wyoming,80,102,83,0,0,2017,39,338,0,0
2017-08-26,Wyoming,84,101,81,0,3,2017,39,338,0,0
2017-09-02,Wyoming,80,100,80,0,0,2017,39,338,0,0
2017-09-09,Wyoming,82,98,79,0,3,2017,39,338,0,0
2017-09-16,Wyoming,74,96,78,0,0,2017,39,338,0,0
2017-09-23,Wyoming,77,97,78,0,0,2017,39,338,0,0
2017-09-30,Wyoming,82,99,80,0,2,2017,39,338,0,0
2017-10-07,Wyoming,75,100,80,0,0,2017,39,338,0,0
2017-10-14,Wyoming,98,99,80,0,18,2017,39,338,0,0.2
2017-10-21,Wyoming,75,97,79,0,0,2017,39,338,0,0
2017-10-28,Wyoming,85,98,79,0,6,2017,39,338,0,0.1
2017-11-04,Wyoming,83,99,80,0,3,2017,39,338,0,0
2017-11-11,Wyoming,70,101,81,0,0,2017,39,338,0,0
2017-11-18,Wyoming,100,102,83,0,17,2017,39,338,0,0.2
2017-11-25,Wyoming,90,103,84,0,6,2017,39,338,0,0.1
2017-12-02,Wyoming,98,103,84,0,14,2017,39,338,0,0.2
2017-12-09,Wyoming,74,103,83,0,0,2017,39,338,0,0
2017-12-16,Wyoming,87,102,83,0,4,2017,39,338,0,0.1
2017-12-23,Wyoming,93,105,85,0,8,2017,39,338,0,0.1
2017-12-30,Wyoming,90,107,87,0,3,2017,39,338,0,0
2018-01-06,Wyoming,97,108,88,0,9,2018,39,338,0,0.1
2018-01-13,Wyoming,89,108,88,0,1,2018,39,338,0,0
2018-01-20,Wyoming,99,111,91,0,8,2018,39,338,0,0.1
2018-01-27,Wyoming,97,110,90,0,7,2018,39,338,0,0.1
2018-02-03,Wyoming,97,110,90,0,7,2018,39,338,0,0.1
2018-02-10,Wyoming,86,108,88,0,0,2018,39,338,0,0
2018-02-17,Wyoming,97,108,89,0,8,2018,39,338,0,0.1
2018-02-24,Wyoming,90,106,87,0,3,2018,39,338,0,0
2018-03-03,Wyoming,91,106,87,0,4,2018,39,338,0,0
2018-03-10,Wyoming,107,108,88,0,19,2018,39,338,0,0.2
2018-03-17,Wyoming,81,107,88,0,0,2018,39,338,0,0
2018-03-24,Wyoming,98,105,86,0,12,2018,39,338,0,0.1
2018-03-31,Wyoming,88,105,86,0,2,2018,39,338,0,0
2018-04-07,Wyoming,94,103,84,0,10,2018,39,338,0,0.1
2018-04-14,Wyoming,82,99,80,0,2,2018,39,338,0,0
2018-04-21,Wyoming,80,98,79,0,1,2018,39,338,0,0
2018-04-28,Wyoming,75,96,78,0,0,2018,39,338,0,0
2018-05-05,Wyoming,87,95,77,0,10,2018,39,338,0,0.1
2018-05-12,Wyoming,91,95,77,0,14,2018,39,338,0,0.2
2018-05-19,Wyoming,81,96,78,0,3,2018,39,338,0,0
2018-05-26,Wyoming,86,97,79,0,7,2018,39,338,0,0.1
2018-06-02,Wyoming,76,99,81,0,0,2018,39,338,0,0
2018-06-09,Wyoming,86,99,81,0,5,2018,39,338,0,0.1
2018-06-16,Wyoming,74,100,81,0,0,2018,39,338,0,0
